# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  765       3.312624983137e-10       2.745037905455e-12      -1.669972204515e-11       0.000000000000e+00       1.471429240503e-14       5.641844282938e-15      -3.602883853343e-16 
  766       3.321581215811e-10       2.707563995676e-12      -1.655246539240e-11       0.000000000000e+00       1.464320960233e-14       5.628780938387e-15      -3.553866002136e-16 
  767       3.330351571302e-10       2.670401322059e-12      -1.640080255644e-11       0.000000000000e+00       1.457255610276e-14       5.615408084862e-15      -3.504745262567e-16 
  768       3.338930386771e-10       2.633570500334e-12      -1.624478513815e-11       0.000000000000e+00       1.450232792534e-14       5.601724302009e-15      -3.455521897065e-16 
  769       3.347311952509e-10       2.597092333030e-12      -1.608446550803e-11       0.000000000000e+00       1.443252100118e-14       5.587728168853e-15      -3.406196165399e-16 
  770       3.355490511789e-10       2.560987810044e-12      -1.591989680902e-11       0.000000000000e+00       1.436313117306e-14       5.573418263811e-15      -3.356768324657e-16 
  771       3.363460260735e-10       2.525278109220e-12      -1.575113295915e-11       0.000000000000e+00       1.429415419513e-14       5.558793164697e-15      -3.307238629225e-16 
  772       3.371215348177e-10       2.489984596912e-12      -1.557822865430e-11       0.000000000000e+00       1.422558573257e-14       5.543851448739e-15      -3.257607330765e-16 
  773       3.378749875517e-10       2.455128828563e-12      -1.540123937094e-11       0.000000000000e+00       1.415742136120e-14       5.528591692580e-15      -3.207874678195e-16 
  774       3.386057896582e-10       2.420732549273e-12      -1.522022136885e-11       0.000000000000e+00       1.408965656715e-14       5.513012472297e-15      -3.158040917667e-16 
  775       3.393133417492e-10       2.386817694372e-12      -1.503523169387e-11       0.000000000000e+00       1.402228674651e-14       5.497112363406e-15      -3.108106292544e-16 
  776       3.399970396521e-10       2.353406389994e-12      -1.484632818060e-11       0.000000000000e+00       1.395530720501e-14       5.480889940874e-15      -3.058071043382e-16 
  777       3.406562743950e-10       2.320520953642e-12      -1.465356945517e-11       0.000000000000e+00       1.388871315762e-14       5.464343779127e-15      -3.007935407909e-16 
  778       3.412905123364e-10       2.288181612522e-12      -1.445701848973e-11       0.000000000000e+00       1.382250034678e-14       5.447473775354e-15      -2.957700767350e-16 
  779       3.418995372282e-10       2.256399610426e-12      -1.425675333372e-11       0.000000000000e+00       1.375666691046e-14       5.430285146596e-15      -2.907373109037e-16 
  780       3.424832126640e-10       2.225183972714e-12      -1.405285658926e-11       0.000000000000e+00       1.369121154844e-14       5.412784507632e-15      -2.856959628695e-16 
  781       3.430414023498e-10       2.194543776967e-12      -1.384541188105e-11       0.000000000000e+00       1.362613290668e-14       5.394978554753e-15      -2.806467590177e-16 
  782       3.435739701059e-10       2.164488153105e-12      -1.363450385976e-11       0.000000000000e+00       1.356142957714e-14       5.376874066031e-15      -2.755904325672e-16 
  783       3.440807798685e-10       2.135026283511e-12      -1.342021820550e-11       0.000000000000e+00       1.349710009753e-14       5.358477901593e-15      -2.705277235908e-16 
  784       3.445616956923e-10       2.106167403150e-12      -1.320264163122e-11       0.000000000000e+00       1.343314295108e-14       5.339797003894e-15      -2.654593790361e-16 
  785       3.450165817518e-10       2.077920799688e-12      -1.298186188620e-11       0.000000000000e+00       1.336955656631e-14       5.320838397987e-15      -2.603861527459e-16 
  786       3.454453023436e-10       2.050295813609e-12      -1.275796775941e-11       0.000000000000e+00       1.330633931681e-14       5.301609191797e-15      -2.553088054788e-16 
  787       3.458477218881e-10       2.023301838342e-12      -1.253104908302e-11       0.000000000000e+00       1.324348952105e-14       5.282116576393e-15      -2.502281049296e-16 
  788       3.462237049319e-10       1.996948320375e-12      -1.230119673578e-11       0.000000000000e+00       1.318100544207e-14       5.262367826258e-15      -2.451448257503e-16 
  789       3.465731161492e-10       1.971244759378e-12      -1.206850264648e-11       0.000000000000e+00       1.311888528733e-14       5.242370299564e-15      -2.400597495702e-16 
  790       3.468958203441e-10       1.946200708322e-12      -1.183305979739e-11       0.000000000000e+00       1.305712720846e-14       5.222131438441e-15      -2.349736650169e-16 
  791       3.471916824523e-10       1.921825773597e-12      -1.159496222767e-11       0.000000000000e+00       1.299572930101e-14       5.201658769255e-15      -2.298873677365e-16 
  792       3.474605675433e-10       1.898129615136e-12      -1.135430503684e-11       0.000000000000e+00       1.293468960425e-14       5.180959902872e-15      -2.248016604144e-16 
  793       3.477023408224e-10       1.875121946534e-12      -1.111118438817e-11       0.000000000000e+00       1.287400610094e-14       5.160042534936e-15      -2.197173527960e-16 
  794       3.479168676320e-10       1.852812535162e-12      -1.086569751217e-11       0.000000000000e+00       1.281367671711e-14       5.138914446139e-15      -2.146352617067e-16 
  795       3.481040134545e-10       1.831211202298e-12      -1.061794270996e-11       0.000000000000e+00       1.275369932181e-14       5.117583502496e-15      -2.095562110731e-16 
  796       3.482636439136e-10       1.810327823235e-12      -1.036801935676e-11       0.000000000000e+00       1.269407172689e-14       5.096057655611e-15      -2.044810319436e-16 
  797       3.483956247762e-10       1.790172327411e-12      -1.011602790532e-11       0.000000000000e+00       1.263479168680e-14       5.074344942955e-15      -1.994105625081e-16 
  798       3.484998219548e-10       1.770754698523e-12      -9.862069889313e-12       0.000000000000e+00       1.257585689833e-14       5.052453488136e-15      -1.943456481198e-16 
  799       3.485761015092e-10       1.752084974648e-12      -9.606247926809e-12       0.000000000000e+00       1.251726500041e-14       5.030391501171e-15      -1.892871413149e-16 
  800       3.486243296484e-10       1.734173248365e-12      -9.348665723698e-12       0.000000000000e+00       1.245901357386e-14       5.008167278758e-15      -1.842359018334e-16 
  801       3.486443727325e-10       1.717029666871e-12      -9.089428077123e-12       0.000000000000e+00       1.240110014119e-14       4.985789204549e-15      -1.791927966397e-16 
  802       3.486360972748e-10       1.700664432108e-12      -8.828640878918e-12       0.000000000000e+00       1.234352216634e-14       4.963265749422e-15      -1.741586999434e-16 
  803       3.485993699438e-10       1.685087800874e-12      -8.566411119041e-12       0.000000000000e+00       1.228627705448e-14       4.940605471752e-15      -1.691344932195e-16 
  804       3.485340575648e-10       1.670310084949e-12      -8.302846889010e-12       0.000000000000e+00       1.222936215178e-14       4.917817017684e-15      -1.641210652292e-16 
  805       3.484400271224e-10       1.656341651216e-12      -8.038057385338e-12       0.000000000000e+00       1.217277474519e-14       4.894909121406e-15      -1.591193120404e-16 
  806       3.483171457617e-10       1.643192921773e-12      -7.772152912967e-12       0.000000000000e+00       1.211651206217e-14       4.871890605419e-15      -1.541301370483e-16 
  807       3.481652807911e-10       1.630874374063e-12      -7.505244888703e-12       0.000000000000e+00       1.206057127053e-14       4.848770380811e-15      -1.491544509959e-16 
  808       3.479842996835e-10       1.619396540988e-12      -7.237445844654e-12       0.000000000000e+00       1.200494947815e-14       4.825557447528e-15      -1.441931719948e-16 
  809       3.477740700788e-10       1.608770011028e-12      -6.968869431659e-12       0.000000000000e+00       1.194964373279e-14       4.802260894648e-15      -1.392472255454e-16 
  810       3.475344597853e-10       1.599005428367e-12      -6.699630422730e-12       0.000000000000e+00       1.189465102182e-14       4.778889900651e-15      -1.343175445580e-16 
  811       3.472653367822e-10       1.590113493006e-12      -6.429844716480e-12       0.000000000000e+00       1.183996827206e-14       4.755453733692e-15      -1.294050693727e-16 
  812       3.469665692213e-10       1.582104960889e-12      -6.159629340563e-12       0.000000000000e+00       1.178559234948e-14       4.731961751872e-15      -1.245107477806e-16 
  813       3.466380254287e-10       1.574990644016e-12      -5.889102455109e-12       0.000000000000e+00       1.173152005903e-14       4.708423403515e-15      -1.196355350440e-16 
  814       3.462795739074e-10       1.568781410571e-12      -5.618383356153e-12       0.000000000000e+00       1.167774814438e-14       4.684848227431e-15      -1.147803939172e-16 
  815       3.458910833383e-10       1.563488185036e-12      -5.347592479078e-12       0.000000000000e+00       1.162427328771e-14       4.661245853199e-15      -1.099462946669e-16 
  816       3.454724225832e-10       1.559121948315e-12      -5.076851402043e-12       0.000000000000e+00       1.157109210948e-14       4.637626001429e-15      -1.051342150927e-16 
  817       3.450235206574e-10       1.555691270674e-12      -4.806275541111e-12       0.000000000000e+00       1.151820159407e-14       4.613996492535e-15      -1.003449863163e-16 
  818       3.445445478213e-10       1.553194862033e-12      -4.535952085611e-12       0.000000000000e+00       1.146560037558e-14       4.590357233479e-15      -9.557882708544e-17 
  819       3.440357377276e-10       1.551628888843e-12      -4.265961675459e-12       0.000000000000e+00       1.141328747456e-14       4.566706124154e-15      -9.083580119231e-17 
  820       3.434973277557e-10       1.550989428889e-12      -3.996385675879e-12       0.000000000000e+00       1.136126187405e-14       4.543041039072e-15      -8.611597094419e-17 
  821       3.429295590243e-10       1.551272470958e-12      -3.727306179523e-12       0.000000000000e+00       1.130952251944e-14       4.519359827280e-15      -8.141939715652e-17 
  822       3.423326764043e-10       1.552473914523e-12      -3.458806008598e-12       0.000000000000e+00       1.125806831833e-14       4.495660312273e-15      -7.674613914566e-17 
  823       3.417069285313e-10       1.554589569417e-12      -3.190968716984e-12       0.000000000000e+00       1.120689814038e-14       4.471940291909e-15      -7.209625472186e-17 
  824       3.410525678185e-10       1.557615155510e-12      -2.923878592359e-12       0.000000000000e+00       1.115601081713e-14       4.448197538324e-15      -6.746980018210e-17 
  825       3.403698504692e-10       1.561546302384e-12      -2.657620658324e-12       0.000000000000e+00       1.110540514189e-14       4.424429797847e-15      -6.286683030299e-17 
  826       3.396590364899e-10       1.566378549017e-12      -2.392280676520e-12       0.000000000000e+00       1.105507986956e-14       4.400634790913e-15      -5.828739833363e-17 
  827       3.389203897024e-10       1.572107343450e-12      -2.127945148756e-12       0.000000000000e+00       1.100503371650e-14       4.376810211980e-15      -5.373155598849e-17 
  828       3.381541777571e-10       1.578728042472e-12      -1.864701319128e-12       0.000000000000e+00       1.095526536037e-14       4.352953729441e-15      -4.919935344033e-17 
  829       3.373606721455e-10       1.586235911294e-12      -1.602637176144e-12       0.000000000000e+00       1.090577343998e-14       4.329062985538e-15      -4.469083931303e-17 
  830       3.365401482128e-10       1.594626123224e-12      -1.341841454847e-12       0.000000000000e+00       1.085655655514e-14       4.305135596282e-15      -4.020606067451e-17 
  831       3.356928851708e-10       1.603893759348e-12      -1.082403638935e-12       0.000000000000e+00       1.080761326651e-14       4.281169151360e-15      -3.574506302959e-17 
  832       3.348191661103e-10       1.614033808203e-12      -8.244139628847e-13       0.000000000000e+00       1.075894209547e-14       4.257161214054e-15      -3.130789031289e-17 
